zipcode,year,day,month,date,medianprice
90003,2018,31,12,2018-12-31,402397
90003,2019,31,1,2019-01-31,404091
90003,2019,28,2,2019-02-28,404857
90003,2019,31,3,2019-03-31,406391
90003,2019,30,4,2019-04-30,409483
90003,2019,31,5,2019-05-31,413399
90003,2019,30,6,2019-06-30,416584
90003,2019,31,7,2019-07-31,417533
90003,2019,31,8,2019-08-31,419999
90003,2019,30,9,2019-09-30,422661
90003,2019,31,10,2019-10-31,426475
90003,2019,30,11,2019-11-30,428112
90003,2019,31,12,2019-12-31,429683
90003,2020,31,1,2020-01-31,432640
90003,2020,29,2,2020-02-29,437865
90003,2020,31,3,2020-03-31,442993
90003,2020,30,4,2020-04-30,446211
90003,2020,31,5,2020-05-31,445147
90003,2020,30,6,2020-06-30,444170
90003,2020,31,7,2020-07-31,446502
90003,2020,31,8,2020-08-31,452920
90003,2020,30,9,2020-09-30,460943
90003,2020,31,10,2020-10-31,465448
90003,2020,30,11,2020-11-30,470533
90003,2020,31,12,2020-12-31,474877
90003,2021,31,1,2021-01-31,481265
90003,2021,28,2,2021-02-28,487088
90003,2021,31,3,2021-03-31,491549
90003,2021,30,4,2021-04-30,496851
90003,2021,31,5,2021-05-31,502502
90003,2021,30,6,2021-06-30,511475
90003,2021,31,7,2021-07-31,522171
90003,2021,31,8,2021-08-31,530416
90003,2021,30,9,2021-09-30,535562
90003,2021,31,10,2021-10-31,537439
90003,2021,30,11,2021-11-30,540051
90003,2021,31,12,2021-12-31,543091
90003,2022,31,1,2022-01-31,546479
90003,2022,28,2,2022-02-28,550725
90003,2022,31,3,2022-03-31,557261
90003,2022,30,4,2022-04-30,562846
90003,2022,31,5,2022-05-31,569412
90003,2022,30,6,2022-06-30,572067
90003,2022,31,7,2022-07-31,574646
90003,2022,31,8,2022-08-31,568144
90003,2022,30,9,2022-09-30,561858
